tipnames,sequence_accession,sequence_isolate,nuts0_name,nuts0_id,nuts1_name,nuts1_id,nuts2_name,nuts2_id,nuts3_name,nuts3_id,date_ymd,date_dec,date_ym,date_y,host_class,host_order,host_family,host_sciname,host_commonname,organization,collection_location,tissue_specimen_source,biosample,bioproject,date_format,geocode_coords,eurostat_polygon,location_precision,sequence_start,sequence_end,sequence_length,sequence_ambig,generegion_NS5,generegion_env,generegion_nflg,lineage,sublineage,drop_fli,is_europe
KF801588|NA|culex_pipiens|IT|2012-09-05,KF801588,NA,Italia,IT,Nord-Ovest,ITC,Piemonte,ITC1,Novara,ITC15,2012-09-05,2012.67759562842,2012-09,2012,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale del Piemonte, Liguria e Valle d'Aosta",novara,NA,NA,NA,yyyy-mm-dd,"c(8.6168696, 45.4467749)",578,nuts3,1086,1459,373,0,0,1,0,NA,NA,FALSE,1
KF801594|NA|culex_pipiens|IT|2012-08-22,KF801594,NA,Italia,IT,Nord-Ovest,ITC,Piemonte,ITC1,Novara,ITC15,2012-08-22,2012.6393442623,2012-08,2012,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale del Piemonte, Liguria e Valle d'Aosta",novara,NA,NA,NA,yyyy-mm-dd,"c(8.6168696, 45.4467749)",578,nuts3,8974,9978,1004,0,0,0,0,NA,NA,FALSE,1
KF801595|NA|culex_pipiens|IT|2012-08-22,KF801595,NA,Italia,IT,Nord-Ovest,ITC,Piemonte,ITC1,Novara,ITC15,2012-08-22,2012.6393442623,2012-08,2012,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale del Piemonte, Liguria e Valle d'Aosta",novara,NA,NA,NA,yyyy-mm-dd,"c(8.6168696, 45.4467749)",578,nuts3,8974,9978,1004,0,0,0,0,NA,NA,FALSE,1
KF801596|NA|culex_pipiens|IT|2012-08-22,KF801596,NA,Italia,IT,Nord-Ovest,ITC,Piemonte,ITC1,Novara,ITC15,2012-08-22,2012.6393442623,2012-08,2012,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale del Piemonte, Liguria e Valle d'Aosta",novara,NA,NA,NA,yyyy-mm-dd,"c(8.6168696, 45.4467749)",578,nuts3,8974,9958,984,0,0,0,0,Europe 4,NA,FALSE,1
KF801600|NA|culex_pipiens|IT|2012-09-05,KF801600,NA,Italia,IT,Nord-Ovest,ITC,Piemonte,ITC1,Novara,ITC15,2012-09-05,2012.67759562842,2012-09,2012,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale del Piemonte, Liguria e Valle d'Aosta",novara,NA,NA,NA,yyyy-mm-dd,"c(8.6168696, 45.4467749)",578,nuts3,8974,9958,984,0,0,0,0,Europe 4,NA,FALSE,1
KF882514|NA|culex_pipiens|IT|2011-09-15,KF882514,NA,Italia,IT,Nord-Ovest,ITC,Piemonte,ITC1,Novara,ITC15,2011-09-15,2011.70410958904,2011-09,2011,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale del Piemonte, Liguria e Valle d'Aosta",novara,NA,NA,NA,yyyy-mm-dd,"c(8.6168696, 45.4467749)",578,nuts3,8974,9978,1004,0,0,0,0,Europe 4,NA,FALSE,1
KF882515|NA|culex_pipiens|IT|2011-09-15,KF882515,NA,Italia,IT,Nord-Ovest,ITC,Piemonte,ITC1,Novara,ITC15,2011-09-15,2011.70410958904,2011-09,2011,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale del Piemonte, Liguria e Valle d'Aosta",novara,NA,NA,NA,yyyy-mm-dd,"c(8.6168696, 45.4467749)",578,nuts3,1086,1459,373,0,0,1,0,NA,NA,FALSE,1
JF834546|USU-BO-m2/2010|culex_pipiens|IT|2010-08-06,JF834546,USU-BO-m2/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Bologna,ITH55,2010-08-06,2010.59452054795,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",bologna,NA,NA,NA,yyyy-mm-dd,"c(11.3426163, 44.494887)",657,nuts3,8951,9212,261,0,0,0,0,NA,NA,FALSE,1
JF834547|USU-FE-m4/2010|culex_pipiens|IT|2010-08-26,JF834547,USU-FE-m4/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Ferrara,ITH56,2010-08-26,2010.64931506849,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",ferrara,NA,NA,NA,yyyy-mm-dd,"c(11.6175537, 44.83925)",658,nuts3,8951,9212,261,0,0,0,0,NA,NA,FALSE,1
JF834548|USU-MO-m18/2010|culex_pipiens|IT|2010-08-23,JF834548,USU-MO-m18/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Modena,ITH54,2010-08-23,2010.64109589041,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",modena,NA,NA,NA,yyyy-mm-dd,"c(10.9252269, 44.647128)",656,nuts3,8951,9212,261,0,0,0,0,NA,NA,FALSE,1
JF834549|USU-MO-m22/2010|culex_pipiens|IT|2010-08-26,JF834549,USU-MO-m22/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Modena,ITH54,2010-08-26,2010.64931506849,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",modena,NA,NA,NA,yyyy-mm-dd,"c(10.9252269, 44.647128)",656,nuts3,8951,9212,261,0,0,0,0,NA,NA,FALSE,1
JF834550|USU-FE-m5/2010|culex_pipiens|IT|2010-09-09,JF834550,USU-FE-m5/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Ferrara,ITH56,2010-09-09,2010.68767123288,2010-09,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",ferrara,NA,NA,NA,yyyy-mm-dd,"c(11.6175537, 44.83925)",658,nuts3,8953,9212,259,0,0,0,0,NA,NA,FALSE,1
JF834551|USU-RE-m5/2010|culex_pipiens|IT|2010-08-10,JF834551,USU-RE-m5/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Reggio nell’Emilia,ITH53,2010-08-10,2010.60547945205,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",reggio nell’emilia,NA,NA,NA,yyyy-mm-dd,"c(10.6346153, 44.7030966)",655,nuts3,8982,9212,230,0,0,0,0,NA,NA,FALSE,1
JF834552|USU-BO-m3/2010|culex_pipiens|IT|2010-08-06,JF834552,USU-BO-m3/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Bologna,ITH55,2010-08-06,2010.59452054795,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",bologna,NA,NA,NA,yyyy-mm-dd,"c(11.3426163, 44.494887)",657,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834553|USU-BO-m4/2010|culex_pipiens|IT|2010-08-09,JF834553,USU-BO-m4/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Bologna,ITH55,2010-08-09,2010.60273972603,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",bologna,NA,NA,NA,yyyy-mm-dd,"c(11.3426163, 44.494887)",657,nuts3,8950,9210,260,0,0,0,0,NA,NA,FALSE,1
JF834554|USU-BO-m5/2010|culex_pipiens|IT|2010-08-11,JF834554,USU-BO-m5/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Bologna,ITH55,2010-08-11,2010.60821917808,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",bologna,NA,NA,NA,yyyy-mm-dd,"c(11.3426163, 44.494887)",657,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834555|USU-BO-m13/2010|culex_pipiens|IT|2010-08-25,JF834555,USU-BO-m13/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Bologna,ITH55,2010-08-25,2010.64657534247,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",bologna,NA,NA,NA,yyyy-mm-dd,"c(11.3426163, 44.494887)",657,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834556|USU-BO-m14/2010|culex_pipiens|IT|2010-08-25,JF834556,USU-BO-m14/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Bologna,ITH55,2010-08-25,2010.64657534247,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",bologna,NA,NA,NA,yyyy-mm-dd,"c(11.3426163, 44.494887)",657,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834557|USU-BO-m15/2010|culex_pipiens|IT|2010-08-25,JF834557,USU-BO-m15/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Bologna,ITH55,2010-08-25,2010.64657534247,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",bologna,NA,NA,NA,yyyy-mm-dd,"c(11.3426163, 44.494887)",657,nuts3,8950,9170,220,0,0,0,0,NA,NA,FALSE,1
JF834558|USU-BO-m16/2010|culex_pipiens|IT|2010-08-25,JF834558,USU-BO-m16/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Bologna,ITH55,2010-08-25,2010.64657534247,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",bologna,NA,NA,NA,yyyy-mm-dd,"c(11.3426163, 44.494887)",657,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834559|USU-BO-m17/2010|culex_pipiens|IT|2010-08-25,JF834559,USU-BO-m17/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Bologna,ITH55,2010-08-25,2010.64657534247,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",bologna,NA,NA,NA,yyyy-mm-dd,"c(11.3426163, 44.494887)",657,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834560|USU-FE-m1/2010|culex_pipiens|IT|2010-08-06,JF834560,USU-FE-m1/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Ferrara,ITH56,2010-08-06,2010.59452054795,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",ferrara,NA,NA,NA,yyyy-mm-dd,"c(11.6175537, 44.83925)",658,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834561|USU-FE-m2/2010|culex_pipiens|IT|2010-08-09,JF834561,USU-FE-m2/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Ferrara,ITH56,2010-08-09,2010.60273972603,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",ferrara,NA,NA,NA,yyyy-mm-dd,"c(11.6175537, 44.83925)",658,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834562|USU-FE-m3/2010|culex_pipiens|IT|2010-08-23,JF834562,USU-FE-m3/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Ferrara,ITH56,2010-08-23,2010.64109589041,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",ferrara,NA,NA,NA,yyyy-mm-dd,"c(11.6175537, 44.83925)",658,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834563|USU-FE-m6/2010|culex_pipiens|IT|2010-09-22,JF834563,USU-FE-m6/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Ferrara,ITH56,2010-09-22,2010.72328767123,2010-09,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",ferrara,NA,NA,NA,yyyy-mm-dd,"c(11.6175537, 44.83925)",658,nuts3,8950,9210,260,0,0,0,0,NA,NA,FALSE,1
JF834564|USU-FE-m7/2010|culex_pipiens|IT|2010-09-23,JF834564,USU-FE-m7/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Ferrara,ITH56,2010-09-23,2010.72602739726,2010-09,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",ferrara,NA,NA,NA,yyyy-mm-dd,"c(11.6175537, 44.83925)",658,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834565|USU-MO-b1/2010|turdus_merula|IT|2010-07-31,JF834565,USU-MO-b1/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Modena,ITH54,2010-07-31,2010.57808219178,2010-07,2010,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",modena,NA,NA,NA,yyyy-mm-dd,"c(10.9252269, 44.647128)",656,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834566|USU-MO-m5/2010|culex_pipiens|IT|2010-08-05,JF834566,USU-MO-m5/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Modena,ITH54,2010-08-05,2010.59178082192,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",modena,NA,NA,NA,yyyy-mm-dd,"c(10.9252269, 44.647128)",656,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834567|USU-MO-m6/2010|culex_pipiens|IT|2010-08-09,JF834567,USU-MO-m6/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Modena,ITH54,2010-08-09,2010.60273972603,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",modena,NA,NA,NA,yyyy-mm-dd,"c(10.9252269, 44.647128)",656,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834568|USU-mo-m7/2010|culex_pipiens|IT|2010-08-12,JF834568,USU-mo-m7/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Modena,ITH54,2010-08-12,2010.61095890411,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",modena,NA,NA,NA,yyyy-mm-dd,"c(10.9252269, 44.647128)",656,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834569|USU-MO-m11/2010|culex_pipiens|IT|2010-08-19,JF834569,USU-MO-m11/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Modena,ITH54,2010-08-19,2010.6301369863,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",modena,NA,NA,NA,yyyy-mm-dd,"c(10.9252269, 44.647128)",656,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834570|USU-MO-m14/2010|culex_pipiens|IT|2010-08-19,JF834570,USU-MO-m14/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Modena,ITH54,2010-08-19,2010.6301369863,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",modena,NA,NA,NA,yyyy-mm-dd,"c(10.9252269, 44.647128)",656,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834571|USU-MO-m16/2010|culex_pipiens|IT|2010-08-21,JF834571,USU-MO-m16/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Modena,ITH54,2010-08-21,2010.63561643836,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",modena,NA,NA,NA,yyyy-mm-dd,"c(10.9252269, 44.647128)",656,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834572|USU-MO-m17/2010|culex_pipiens|IT|2010-08-23,JF834572,USU-MO-m17/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Modena,ITH54,2010-08-23,2010.64109589041,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",modena,NA,NA,NA,yyyy-mm-dd,"c(10.9252269, 44.647128)",656,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834573|USU-MO-m19/2010|culex_pipiens|IT|2010-08-24,JF834573,USU-MO-m19/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Modena,ITH54,2010-08-24,2010.64383561644,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",modena,NA,NA,NA,yyyy-mm-dd,"c(10.9252269, 44.647128)",656,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834574|USU-MO-m20/2010|culex_pipiens|IT|2010-08-26,JF834574,USU-MO-m20/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Modena,ITH54,2010-08-26,2010.64931506849,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",modena,NA,NA,NA,yyyy-mm-dd,"c(10.9252269, 44.647128)",656,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834575|USU-MO-m21/2010|culex_pipiens|IT|2010-08-26,JF834575,USU-MO-m21/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Modena,ITH54,2010-08-26,2010.64931506849,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",modena,NA,NA,NA,yyyy-mm-dd,"c(10.9252269, 44.647128)",656,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834576|USU-MO-m24/2010|culex_pipiens|IT|2010-08-30,JF834576,USU-MO-m24/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Modena,ITH54,2010-08-30,2010.6602739726,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",modena,NA,NA,NA,yyyy-mm-dd,"c(10.9252269, 44.647128)",656,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834577|USU-MO-m27/2010|culex_pipiens|IT|2010-09-02,JF834577,USU-MO-m27/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Modena,ITH54,2010-09-02,2010.66849315068,2010-09,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",modena,NA,NA,NA,yyyy-mm-dd,"c(10.9252269, 44.647128)",656,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834578|USU-MO-m34/2010|culex_pipiens|IT|2010-09-23,JF834578,USU-MO-m34/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Modena,ITH54,2010-09-23,2010.72602739726,2010-09,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",modena,NA,NA,NA,yyyy-mm-dd,"c(10.9252269, 44.647128)",656,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834579|USU-RA-m1/2010|culex_pipiens|IT|2010-08-12,JF834579,USU-RA-m1/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Ravenna,ITH57,2010-08-12,2010.61095890411,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",ravenna,NA,NA,NA,yyyy-mm-dd,"c(12.2034957, 44.418441)",659,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834580|USU-RA-m2/2010|culex_pipiens|IT|2010-08-12,JF834580,USU-RA-m2/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Ravenna,ITH57,2010-08-12,2010.61095890411,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",ravenna,NA,NA,NA,yyyy-mm-dd,"c(12.2034957, 44.418441)",659,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834581|USU-RA-m3/2010|culex_pipiens|IT|2010-08-12,JF834581,USU-RA-m3/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Ravenna,ITH57,2010-08-12,2010.61095890411,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",ravenna,NA,NA,NA,yyyy-mm-dd,"c(12.2034957, 44.418441)",659,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834582|USU-RA-m5/2010|culex_pipiens|IT|2010-08-12,JF834582,USU-RA-m5/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Ravenna,ITH57,2010-08-12,2010.61095890411,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",ravenna,NA,NA,NA,yyyy-mm-dd,"c(12.2034957, 44.418441)",659,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834583|USU-RA-m4/2010|culex_pipiens|IT|2010-08-12,JF834583,USU-RA-m4/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Ravenna,ITH57,2010-08-12,2010.61095890411,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",ravenna,NA,NA,NA,yyyy-mm-dd,"c(12.2034957, 44.418441)",659,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834584|USU-RE-m1/2010|culex_pipiens|IT|2010-07-27,JF834584,USU-RE-m1/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Reggio nell’Emilia,ITH53,2010-07-27,2010.56712328767,2010-07,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",reggio nell’emilia,NA,NA,NA,yyyy-mm-dd,"c(10.6346153, 44.7030966)",655,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834585|USU-RE-m2/2010|culex_pipiens|IT|2010-07-27,JF834585,USU-RE-m2/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Reggio nell’Emilia,ITH53,2010-07-27,2010.56712328767,2010-07,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",reggio nell’emilia,NA,NA,NA,yyyy-mm-dd,"c(10.6346153, 44.7030966)",655,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834586|USU-RE-m3/2010|culex_pipiens|IT|2010-07-27,JF834586,USU-RE-m3/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Reggio nell’Emilia,ITH53,2010-07-27,2010.56712328767,2010-07,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",reggio nell’emilia,NA,NA,NA,yyyy-mm-dd,"c(10.6346153, 44.7030966)",655,nuts3,8950,9212,262,0,0,0,0,NA,NA,FALSE,1
JF834587|USU-RE-m6/2010|culex_pipiens|IT|2010-08-10,JF834587,USU-RE-m6/2010,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,Reggio nell’Emilia,ITH53,2010-08-10,2010.60547945205,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",reggio nell’emilia,NA,NA,NA,yyyy-mm-dd,"c(10.6346153, 44.7030966)",655,nuts3,8950,9170,220,0,0,0,0,NA,NA,FALSE,1
