tipnames,sequence_accession,sequence_isolate,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,collection_subdiv2name,collection_subdiv2code,collection_subdiv2lat,collection_subdiv2long,date_ymd,date_dec,date_ym,date_y,date_tipdate,host_class,host_order,host_family,host_sciname,host_commonname,organization,org_location,biosample,bioproject,sequence_start,sequence_end,sequence_length,sequence_generegion,collection_organsiation,drop_fli
KF801594|NA|culex_pipiens|it_no|2012-08-22,KF801594,NA,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,novara,it.no,45.5641642667982,8.555394790516,2012-08-22,2012.6393442623,2012-08,2012,2012-08-22,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale del Piemonte, Liguria e Valle d'Aosta",Italy,NA,NA,8974,9987,1013,NS5,"Istituto Zooprofilattico Sperimentale del Piemonte, Liguria e Valle d'Aosta",FALSE
KF801595|NA|culex_pipiens|it_no|2012-08-22,KF801595,NA,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,novara,it.no,45.5641642667982,8.555394790516,2012-08-22,2012.6393442623,2012-08,2012,2012-08-22,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale del Piemonte, Liguria e Valle d'Aosta",Italy,NA,NA,8974,9987,1013,NS5,"Istituto Zooprofilattico Sperimentale del Piemonte, Liguria e Valle d'Aosta",FALSE
KF801596|NA|culex_pipiens|it_no|2012-08-22,KF801596,NA,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,novara,it.no,45.5641642667982,8.555394790516,2012-08-22,2012.6393442623,2012-08,2012,2012-08-22,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale del Piemonte, Liguria e Valle d'Aosta",Italy,NA,NA,8974,9967,993,NS5,"Istituto Zooprofilattico Sperimentale del Piemonte, Liguria e Valle d'Aosta",FALSE
KF801600|NA|culex_pipiens|it_no|2012-09-05,KF801600,NA,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,novara,it.no,45.5641642667982,8.555394790516,2012-09-05,2012.67759562842,2012-09,2012,2012-09-05,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale del Piemonte, Liguria e Valle d'Aosta",Italy,NA,NA,8974,9967,993,NS5,"Istituto Zooprofilattico Sperimentale del Piemonte, Liguria e Valle d'Aosta",FALSE
KF882514|NA|culex_pipiens|it_no|2011-09-15,KF882514,NA,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,novara,it.no,45.5641642667982,8.555394790516,2011-09-15,2011.70410958904,2011-09,2011,2011-09-15,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale del Piemonte, Liguria e Valle d'Aosta",Italy,NA,NA,8974,9987,1013,NS5,"Istituto Zooprofilattico Sperimentale del Piemonte, Liguria e Valle d'Aosta",FALSE
KF882515|NA|culex_pipiens|it_no|2011-09-15,KF882515,NA,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,novara,it.no,45.5641642667982,8.555394790516,2011-09-15,2011.70410958904,2011-09,2011,2011-09-15,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale del Piemonte, Liguria e Valle d'Aosta",Italy,NA,NA,1086,1459,373,E,"Istituto Zooprofilattico Sperimentale del Piemonte, Liguria e Valle d'Aosta",FALSE
KF573410|NA|culex_pipiens|es_ct_br|2006-08-22,KF573410,NA,southern europe,spain,esp,40.1894641959532,-3.70568864248137,cataluña,es.ct,41.7971317406582,1.52423490165211,barcelona,es.ct.br,41.7304255540477,1.98327228284758,2006-08-22,2006.63835616438,2006-08,2006,2006-08-22,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Institute of Virology, University of Veterinary Medicine Vienna, Viral Zoonoses, Emerging and Vector-Borne Infections Group",Austria,NA,NA,1,10313,10312,nflg,"Institute of Virology, University of Veterinary Medicine Vienna, Viral Zoonoses, Emerging and Vector-Borne Infections Group",FALSE
KC437386|Flavi1|turdidae_sp|esp|2012-11-18,KC437386,Flavi1,southern europe,spain,esp,40.1894641959532,-3.70568864248137,NA,NA,NA,NA,NA,NA,NA,list,2012-11-18,2012.87978142077,2012-11,2012,2012-11-18,Aves,passeriformes,turdidae,turdidae sp.,thrush sp.,"Instituto de Investigacion en Recursos Cinegeticos, Sanidad Animal",Spain,NA,NA,7823,9214,1391,NS5,"Instituto de Investigacion en Recursos Cinegeticos, Sanidad Animal",FALSE
HM569263|NA|homo_sapiens|ita|2009-09-24,HM569263,NA,southern europe,italy,ita,42.7080607219025,12.208345049127,NA,NA,NA,NA,NA,NA,NA,list,2009-09-24,2009.72876712329,2009-09,2009,2009-09-24,mammalia,primates,hominidae,homo sapiens,human,"Regional Reference Centre for Microbiological Emergencies (CRREM), St. Orsola-Malpighi University Hospital, University of Bologna, Clinical Microbiology Unit",Italy,NA,NA,1,10313,10312,nflg,"Regional Reference Centre for Microbiological Emergencies (CRREM), St. Orsola-Malpighi University Hospital, University of Bologna, Clinical Microbiology Unit",FALSE
JX236666|NA|turdus_merula|cz_bk_bm|2011-05-25,JX236666,NA,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,jihomoravský,cz.bk,49.0792008172895,16.6634176148425,brno,cz.bk.bm,49.1910780208972,16.5962379793618,2011-05-25,2011.39452054795,2011-05,2011,2011-05-25,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Clinical Virology, University of Veterinary Medicine Vienna, Zoonoses and Emerging Infections Group",Austria,NA,NA,1086,2919,1833,E,"Clinical Virology, University of Veterinary Medicine Vienna, Zoonoses and Emerging Infections Group",FALSE
JX236667|NA|turdus_merula|cz_bk_bm|2011-05-25,JX236667,NA,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,jihomoravský,cz.bk,49.0792008172895,16.6634176148425,brno,cz.bk.bm,49.1910780208972,16.5962379793618,2011-05-25,2011.39452054795,2011-05,2011,2011-05-25,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Clinical Virology, University of Veterinary Medicine Vienna, Zoonoses and Emerging Infections Group",Austria,NA,NA,10043,10313,270,NS5,"Clinical Virology, University of Veterinary Medicine Vienna, Zoonoses and Emerging Infections Group",FALSE
JX473238|Zurich_2006|turdus_merula|ch_ur|2006-08-14,JX473238,Zurich 2006,western europe,switzerland,che,46.8020016321822,8.22737507663364,uri,ch.ur,46.7752442871595,8.62720835698398,NA,NA,NA,list,2006-08-14,2006.61643835616,2006-08,2006,2006-08-14,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Clinical Virology, University of Veterinary Medicine Vienna, Zoonoses and Emerging Infections Group",Austria,NA,NA,1086,2387,1301,E,"Clinical Virology, University of Veterinary Medicine Vienna, Zoonoses and Emerging Infections Group",FALSE
JX473239|Zurich_2006|turdus_merula|ch_ur|2006-08-14,JX473239,Zurich 2006,western europe,switzerland,che,46.8020016321822,8.22737507663364,uri,ch.ur,46.7752442871595,8.62720835698398,NA,NA,NA,list,2006-08-14,2006.61643835616,2006-08,2006,2006-08-14,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Clinical Virology, University of Veterinary Medicine Vienna, Zoonoses and Emerging Infections Group",Austria,NA,NA,9100,9593,493,NS5,"Clinical Virology, University of Veterinary Medicine Vienna, Zoonoses and Emerging Infections Group",FALSE
JX473240|Zurich_2006|turdus_merula|ch_ur|2006-08-14,JX473240,Zurich 2006,western europe,switzerland,che,46.8020016321822,8.22737507663364,uri,ch.ur,46.7752442871595,8.62720835698398,NA,NA,NA,list,2006-08-14,2006.61643835616,2006-08,2006,2006-08-14,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Clinical Virology, University of Veterinary Medicine Vienna, Zoonoses and Emerging Infections Group",Austria,NA,NA,10043,10313,270,NS5,"Clinical Virology, University of Veterinary Medicine Vienna, Zoonoses and Emerging Infections Group",FALSE
JX473241|Milan_2006|strix_nebulosa|it_ma|2006-08-05,JX473241,Milan 2006,southern europe,italy,ita,42.7080607219025,12.208345049127,lombardia,NA,45.6209228193015,9.77073774623,milano,it.ma,45.4657727166028,9.12105572094893,2006-08-05,2006.59178082192,2006-08,2006,2006-08-05,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,"Clinical Virology, University of Veterinary Medicine Vienna, Zoonoses and Emerging Infections Group",Austria,NA,NA,4712,4981,269,NA,"Clinical Virology, University of Veterinary Medicine Vienna, Zoonoses and Emerging Infections Group",FALSE
JX473242|Milan_2006|strix_nebulosa|it_ma|2006-08-05,JX473242,Milan 2006,southern europe,italy,ita,42.7080607219025,12.208345049127,lombardia,NA,45.6209228193015,9.77073774623,milano,it.ma,45.4657727166028,9.12105572094893,2006-08-05,2006.59178082192,2006-08,2006,2006-08-05,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,"Clinical Virology, University of Veterinary Medicine Vienna, Zoonoses and Emerging Infections Group",Austria,NA,NA,8992,9334,342,NS5,"Clinical Virology, University of Veterinary Medicine Vienna, Zoonoses and Emerging Infections Group",FALSE
JN257974|USU090_10|culex_pipiens|it_al|2010-09-14,JN257974,USU090_10,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,alessandria,it.al,44.8292339230045,8.66473234968781,2010-09-14,2010.70136986301,2010-09,2010,2010-09-14,insecta,diptera,culicidae,culex pipiens,culex pipiens,"University of Torino, Animal Production, Epidemiology and Ecology",Italy,NA,NA,8962,9190,228,NS5,"University of Torino, Animal Production, Epidemiology and Ecology",FALSE
JN257975|USU173_09|culex_pipiens|it_al|2009-08-25,JN257975,USU173_09,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,alessandria,it.al,44.8292339230045,8.66473234968781,2009-08-25,2009.64657534247,2009-08,2009,2009-08-25,insecta,diptera,culicidae,culex pipiens,culex pipiens,"University of Torino, Animal Production, Epidemiology and Ecology",Italy,NA,NA,8962,9190,228,NS5,"University of Torino, Animal Production, Epidemiology and Ecology",FALSE
JN257976|USU181_09|culex_pipiens|it_al|2009-08-26,JN257976,USU181_09,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,alessandria,it.al,44.8292339230045,8.66473234968781,2009-08-26,2009.64931506849,2009-08,2009,2009-08-26,insecta,diptera,culicidae,culex pipiens,culex pipiens,"University of Torino, Animal Production, Epidemiology and Ecology",Italy,NA,NA,8962,9190,228,NS5,"University of Torino, Animal Production, Epidemiology and Ecology",FALSE
JN257982|USU090_10|culex_pipiens|it_al|2010-09-14,JN257982,USU090_10,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,alessandria,it.al,44.8292339230045,8.66473234968781,2010-09-14,2010.70136986301,2010-09,2010,2010-09-14,insecta,diptera,culicidae,culex pipiens,culex pipiens,"University of Torino, Animal Production, Epidemiology and Ecology",Italy,NA,NA,1086,2406,1320,E,"University of Torino, Animal Production, Epidemiology and Ecology",FALSE
JN257983|USU173_09|culex_pipiens|it_al|2009-08-25,JN257983,USU173_09,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,alessandria,it.al,44.8292339230045,8.66473234968781,2009-08-25,2009.64657534247,2009-08,2009,2009-08-25,insecta,diptera,culicidae,culex pipiens,culex pipiens,"University of Torino, Animal Production, Epidemiology and Ecology",Italy,NA,NA,1086,2406,1320,E,"University of Torino, Animal Production, Epidemiology and Ecology",FALSE
JN257984|USU181_09|culex_pipiens|it_al|2009-08-26,JN257984,USU181_09,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,alessandria,it.al,44.8292339230045,8.66473234968781,2009-08-26,2009.64931506849,2009-08,2009,2009-08-26,insecta,diptera,culicidae,culex pipiens,culex pipiens,"University of Torino, Animal Production, Epidemiology and Ecology",Italy,NA,NA,1086,2406,1320,E,"University of Torino, Animal Production, Epidemiology and Ecology",FALSE
JQ219843|NA|cyanistes_caeruleus|aut|2002-08-29,JQ219843,NA,western europe,austria,aut,47.5942901543001,14.1261824377155,NA,NA,NA,NA,NA,NA,NA,list,2002-08-29,2002.65753424658,2002-08,2002,2002-08-29,Aves,passeriformes,paridae,cyanistes caeruleus,eurasian blue tit,"Institute of Animal Hygiene and Veterinary Public Health, University of Leipzig",Germany,NA,NA,1,10313,10312,nflg,"Institute of Animal Hygiene and Veterinary Public Health, University of Leipzig",FALSE
JF834546|USU-BO-m2/2010|culex_pipiens|it_bo|2010-08-06,JF834546,USU-BO-m2/2010,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,bologna,it.bo,44.4315451949266,11.3483660408424,2010-08-06,2010.59452054795,2010-08,2010,2010-08-06,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",Italy,NA,NA,8951,9218,267,NS5,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",FALSE
JF834547|USU-FE-m4/2010|culex_pipiens|it_fe|2010-08-26,JF834547,USU-FE-m4/2010,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,ferrara,it.fe,44.7896320934572,11.8486705980501,2010-08-26,2010.64931506849,2010-08,2010,2010-08-26,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",Italy,NA,NA,8951,9218,267,NS5,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",FALSE
JF834548|USU-MO-m18/2010|culex_pipiens|it_mo|2010-08-23,JF834548,USU-MO-m18/2010,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,modena,it.mo,44.5367158468791,10.8923956944674,2010-08-23,2010.64109589041,2010-08,2010,2010-08-23,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",Italy,NA,NA,8951,9218,267,NS5,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",FALSE
JF834549|USU-MO-m22/2010|culex_pipiens|it_mo|2010-08-26,JF834549,USU-MO-m22/2010,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,modena,it.mo,44.5367158468791,10.8923956944674,2010-08-26,2010.64931506849,2010-08,2010,2010-08-26,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",Italy,NA,NA,8951,9218,267,NS5,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",FALSE
JF834550|USU-FE-m5/2010|culex_pipiens|it_fe|2010-09-09,JF834550,USU-FE-m5/2010,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,ferrara,it.fe,44.7896320934572,11.8486705980501,2010-09-09,2010.68767123288,2010-09,2010,2010-09-09,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",Italy,NA,NA,8953,9218,265,NS5,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",FALSE
JF834551|USU-RE-m5/2010|culex_pipiens|it_re|2010-08-10,JF834551,USU-RE-m5/2010,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,reggio nell'emilia,it.re,44.6062815885583,10.5518710370359,2010-08-10,2010.60547945205,2010-08,2010,2010-08-10,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",Italy,NA,NA,8982,9218,236,NS5,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",FALSE
JF834552|USU-BO-m3/2010|culex_pipiens|it_bo|2010-08-06,JF834552,USU-BO-m3/2010,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,bologna,it.bo,44.4315451949266,11.3483660408424,2010-08-06,2010.59452054795,2010-08,2010,2010-08-06,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",Italy,NA,NA,8950,9218,268,NS5,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",FALSE
JF834553|USU-BO-m4/2010|culex_pipiens|it_bo|2010-08-09,JF834553,USU-BO-m4/2010,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,bologna,it.bo,44.4315451949266,11.3483660408424,2010-08-09,2010.60273972603,2010-08,2010,2010-08-09,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",Italy,NA,NA,8950,9216,266,NS5,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",FALSE
JF834554|USU-BO-m5/2010|culex_pipiens|it_bo|2010-08-11,JF834554,USU-BO-m5/2010,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,bologna,it.bo,44.4315451949266,11.3483660408424,2010-08-11,2010.60821917808,2010-08,2010,2010-08-11,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",Italy,NA,NA,8950,9218,268,NS5,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",FALSE
JF834555|USU-BO-m13/2010|culex_pipiens|it_bo|2010-08-25,JF834555,USU-BO-m13/2010,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,bologna,it.bo,44.4315451949266,11.3483660408424,2010-08-25,2010.64657534247,2010-08,2010,2010-08-25,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",Italy,NA,NA,8950,9218,268,NS5,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",FALSE
JF834556|USU-BO-m14/2010|culex_pipiens|it_bo|2010-08-25,JF834556,USU-BO-m14/2010,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,bologna,it.bo,44.4315451949266,11.3483660408424,2010-08-25,2010.64657534247,2010-08,2010,2010-08-25,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",Italy,NA,NA,8950,9218,268,NS5,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",FALSE
JF834557|USU-BO-m15/2010|culex_pipiens|it_bo|2010-08-25,JF834557,USU-BO-m15/2010,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,bologna,it.bo,44.4315451949266,11.3483660408424,2010-08-25,2010.64657534247,2010-08,2010,2010-08-25,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",Italy,NA,NA,8950,9176,226,NS5,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",FALSE
JF834558|USU-BO-m16/2010|culex_pipiens|it_bo|2010-08-25,JF834558,USU-BO-m16/2010,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,bologna,it.bo,44.4315451949266,11.3483660408424,2010-08-25,2010.64657534247,2010-08,2010,2010-08-25,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",Italy,NA,NA,8950,9218,268,NS5,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",FALSE
JF834559|USU-BO-m17/2010|culex_pipiens|it_bo|2010-08-25,JF834559,USU-BO-m17/2010,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,bologna,it.bo,44.4315451949266,11.3483660408424,2010-08-25,2010.64657534247,2010-08,2010,2010-08-25,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",Italy,NA,NA,8950,9218,268,NS5,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",FALSE
JF834560|USU-FE-m1/2010|culex_pipiens|it_fe|2010-08-06,JF834560,USU-FE-m1/2010,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,ferrara,it.fe,44.7896320934572,11.8486705980501,2010-08-06,2010.59452054795,2010-08,2010,2010-08-06,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",Italy,NA,NA,8950,9218,268,NS5,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",FALSE
JF834561|USU-FE-m2/2010|culex_pipiens|it_fe|2010-08-09,JF834561,USU-FE-m2/2010,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,ferrara,it.fe,44.7896320934572,11.8486705980501,2010-08-09,2010.60273972603,2010-08,2010,2010-08-09,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",Italy,NA,NA,8950,9218,268,NS5,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",FALSE
JF834562|USU-FE-m3/2010|culex_pipiens|it_fe|2010-08-23,JF834562,USU-FE-m3/2010,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,ferrara,it.fe,44.7896320934572,11.8486705980501,2010-08-23,2010.64109589041,2010-08,2010,2010-08-23,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",Italy,NA,NA,8950,9218,268,NS5,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",FALSE
JF834563|USU-FE-m6/2010|culex_pipiens|it_fe|2010-09-22,JF834563,USU-FE-m6/2010,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,ferrara,it.fe,44.7896320934572,11.8486705980501,2010-09-22,2010.72328767123,2010-09,2010,2010-09-22,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",Italy,NA,NA,8950,9216,266,NS5,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",FALSE
JF834564|USU-FE-m7/2010|culex_pipiens|it_fe|2010-09-23,JF834564,USU-FE-m7/2010,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,ferrara,it.fe,44.7896320934572,11.8486705980501,2010-09-23,2010.72602739726,2010-09,2010,2010-09-23,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",Italy,NA,NA,8950,9218,268,NS5,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",FALSE
JF834565|USU-MO-b1/2010|turdus_merula|it_mo|2010-07-31,JF834565,USU-MO-b1/2010,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,modena,it.mo,44.5367158468791,10.8923956944674,2010-07-31,2010.57808219178,2010-07,2010,2010-07-31,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",Italy,NA,NA,8950,9218,268,NS5,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",FALSE
JF834566|USU-MO-m5/2010|culex_pipiens|it_mo|2010-08-05,JF834566,USU-MO-m5/2010,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,modena,it.mo,44.5367158468791,10.8923956944674,2010-08-05,2010.59178082192,2010-08,2010,2010-08-05,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",Italy,NA,NA,8950,9218,268,NS5,"Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia-Romagna, Laboratorio Entomologico - Sezione Reggio Emilia",FALSE
